region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
2,66,42,1,18,118.0,2,20,0.0,0,2,0,0,1,0,26.8,0.0,0.0,21.75,0.0,1774.75,0.0,0.0,1480.0,0.0,1,0,0,0,0,0,0,0,0,3.288402,3.208825,3.5723445,3.079614,3.594569,4.770685,2,0
2,15,35,0,10,25.0,2,3,0.0,0,1,0,1,0,0,4.75,0.0,21.4,0.0,0.0,41.4,0.0,291.4,0.0,0.0,0,0,0,1,0,0,0,0,1,1.558145,3.208825,3.063391,2.847812,3.594569,3.218876,1,1
1,41,44,1,1,59.0,3,21,0.0,1,3,0,1,1,0,12.1,0.0,44.9,24.5,0.0,479.95,0.0,1853.3,1005.0,0.0,1,1,0,1,0,1,0,0,1,2.493205,3.208825,3.804438,3.198673,3.594569,4.077537,2,0
2,11,20,0,1,20.0,2,0,0.0,1,1,1,1,1,1,4.75,23.0,38.55,13.5,42.7,48.0,221.35,427.65,155.0,387.95,0,1,1,1,1,1,1,1,1,1.558145,3.135494,3.651956,2.60269,3.754199,2.995732,4,1
3,45,30,1,0,63.0,5,4,0.0,0,4,1,1,1,1,7.1,40.75,39.75,16.5,50.85,314.8,1849.5,1717.2,775.0,2239.65,1,1,1,1,1,1,1,1,1,1.960095,3.707456,3.68261,2.80336,3.92888,4.143135,4,1
1,52,62,0,23,36.0,4,17,0.0,0,1,1,0,1,0,13.35,18.5,0.0,18.5,0.0,709.25,978.85,0.0,915.0,0.0,0,0,0,0,0,0,0,1,0,2.591516,2.917771,3.5723445,2.917771,3.594569,3.583519,1,0
1,42,56,0,24,72.0,4,18,0.0,1,1,0,1,1,1,8.0,0.0,38.5,20.5,40.05,336.9,0.0,1573.85,770.0,1713.3,1,1,1,1,1,1,1,1,1,2.079442,3.208825,3.650658,3.020425,3.690129,4.276666,4,0
2,48,35,0,11,50.0,1,16,0.0,0,3,1,0,1,0,12.85,21.75,0.0,17.0,0.0,622.75,1018.55,0.0,790.0,0.0,0,1,0,0,1,1,0,0,0,2.553344,3.079614,3.5723445,2.833213,3.594569,3.912023,3,0
3,4,31,0,5,39.0,2,5,0.0,0,2,1,1,1,1,4.9,26.0,41.55,10.0,36.4,19.65,95.95,111.7,25.0,142.9,0,1,1,1,1,1,1,1,1,1.589235,3.258097,3.726898,2.302585,3.594569,3.663562,4,1
3,53,64,1,10,54.0,2,20,0.0,1,2,1,1,1,1,9.65,39.25,51.15,53.5,74.8,483.55,2053.2,2658.05,2675.0,3817.55,1,1,1,1,1,1,1,1,1,2.266958,3.669951,3.934762,3.979682,4.314818,3.988984,4,0
3,1,59,0,4,9.0,1,4,1.0,0,1,1,0,1,0,3.8,26.5,0.0,20.5,0.0,3.8,26.5,0.0,20.5,0.0,0,0,0,0,1,1,1,0,0,1.335001,3.277145,3.5723445,3.020425,3.594569,2.197225,3,0
3,19,30,1,10,33.0,4,1,0.0,0,3,1,1,0,0,4.05,22.25,31.8,0.0,0.0,79.45,396.35,543.85,0.0,0.0,0,1,1,1,0,1,1,1,1,1.398717,3.102342,3.459466,2.847812,3.594569,3.496508,4,0
2,33,30,0,11,28.0,1,9,0.0,0,1,0,0,0,0,7.4,0.0,0.0,0.0,0.0,246.55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,2.00148,3.208825,3.5723445,2.847812,3.594569,3.332205,1,0
3,42,36,1,14,44.0,2,11,0.0,0,3,1,0,0,1,7.0,26.5,0.0,0.0,26.1,321.95,1161.3,0.0,0.0,1173.45,0,0,1,0,1,1,1,1,0,1.94591,3.277145,3.5723445,2.847812,3.261935,3.78419,3,0
1,60,32,0,12,34.0,4,4,0.0,1,2,0,0,1,0,23.95,0.0,0.0,10.0,0.0,1513.0,0.0,0.0,615.0,0.0,1,0,0,0,0,0,0,0,0,3.175968,3.208825,3.5723445,2.302585,3.594569,3.526361,2,0
2,57,51,1,7,68.0,4,18,0.0,1,3,1,0,1,0,16.05,18.75,0.0,8.25,0.0,930.4,1096.0,0.0,365.0,0.0,1,0,0,0,1,1,1,1,0,2.775709,2.931194,3.5723445,2.110213,3.594569,4.219508,3,0
1,64,39,0,5,37.0,1,9,0.0,0,1,0,0,1,0,10.2,0.0,0.0,17.5,0.0,640.75,0.0,0.0,1020.0,0.0,0,0,0,0,0,0,0,0,0,2.322388,3.208825,3.5723445,2.862201,3.594569,3.610918,1,0
2,28,20,1,1,18.0,3,0,0.0,0,3,0,1,0,1,7.7,0.0,38.9,0.0,32.0,190.05,0.0,1041.1,0.0,873.3,1,1,1,1,0,1,0,1,1,2.04122,3.208825,3.660994,2.847812,3.465736,2.890372,4,0
1,29,35,1,10,55.0,2,7,0.0,0,4,1,0,1,0,15.65,21.75,0.0,30.75,0.0,477.95,612.55,0.0,855.0,0.0,0,0,0,0,0,1,1,1,0,2.750471,3.079614,3.5723445,3.42589,3.594569,4.007333,3,1
1,46,31,1,12,21.0,1,5,0.0,0,5,0,0,1,0,8.95,0.0,0.0,9.25,0.0,369.95,0.0,0.0,415.0,0.0,0,0,0,0,0,1,1,1,0,2.191654,3.208825,3.5723445,2.224624,3.594569,3.044522,3,0
1,22,41,1,9,29.0,3,11,0.0,0,4,0,0,0,0,12.75,0.0,0.0,0.0,0.0,274.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.545531,3.208825,3.5723445,2.847812,3.594569,3.367296,1,1
2,10,56,0,26,9.0,2,6,1.0,0,2,0,0,0,0,3.2,0.0,0.0,0.0,0.0,36.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1.163151,3.208825,3.5723445,2.847812,3.594569,2.197225,1,0
3,50,41,0,16,138.0,2,18,0.0,1,1,1,1,1,0,12.35,19.75,27.85,14.5,0.0,585.05,937.85,1359.05,690.0,0.0,1,0,0,0,0,0,0,0,1,2.513656,2.983153,3.326833,2.674149,3.594569,4.927254,2,1
1,55,65,0,34,28.0,4,12,1.0,1,1,1,0,1,1,18.6,46.25,0.0,14.75,41.2,1007.3,2610.55,0.0,835.0,2163.5,0,1,1,0,1,1,1,1,0,2.923162,3.834061,3.5723445,2.691243,3.718438,3.332205,4,0
2,15,54,0,7,62.0,1,11,0.0,0,1,0,0,0,0,3.15,0.0,0.0,0.0,0.0,54.25,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.147402,3.208825,3.5723445,2.847812,3.594569,4.127134,1,0
1,31,32,1,13,37.0,3,8,0.0,1,3,1,0,1,1,4.6,19.75,0.0,8.75,56.45,140.55,593.75,0.0,290.0,1771.1,1,1,1,1,1,1,1,1,0,1.526056,2.983153,3.5723445,2.169054,4.033355,3.610918,4,0
3,5,44,0,5,83.0,1,16,0.0,1,1,0,1,0,0,4.65,0.0,25.25,0.0,0.0,12.3,0.0,90.5,0.0,0.0,1,0,0,0,0,1,0,0,0,1.536867,3.208825,3.228826,2.847812,3.594569,4.418841,2,1
2,69,63,0,28,168.0,1,43,0.0,1,2,1,0,1,0,14.5,44.25,0.0,18.25,0.0,1020.3,3097.25,0.0,1230.0,0.0,0,0,0,0,1,1,1,1,0,2.674149,3.789855,3.5723445,2.904165,3.594569,5.123964,3,0
2,26,27,1,4,33.0,4,1,0.0,0,6,1,1,1,1,5.85,25.5,42.45,13.25,34.15,114.55,656.85,1089.7,310.0,810.2,1,1,1,1,1,1,1,1,1,1.766442,3.238678,3.748327,2.583998,3.530763,3.496508,4,1
3,10,33,1,2,66.0,3,9,0.0,1,4,1,0,1,0,7.1,21.25,0.0,25.25,0.0,59.3,241.8,0.0,220.0,0.0,0,0,0,1,1,0,1,0,0,1.960095,3.056357,3.5723445,3.228826,3.594569,4.189655,1,1
1,26,30,0,9,18.0,4,1,0.0,0,3,1,0,1,0,7.25,25.5,0.0,32.5,0.0,171.85,688.35,0.0,840.0,0.0,0,1,1,0,1,1,1,1,0,1.981001,3.238678,3.5723445,3.48124,3.594569,2.890372,4,1
3,25,30,0,0,20.0,1,4,0.0,1,1,1,0,1,0,8.55,21.75,0.0,15.5,0.0,215.95,522.15,0.0,370.0,0.0,0,0,0,0,1,1,0,1,0,2.145931,3.079614,3.5723445,2.74084,3.594569,2.995732,3,0
3,30,23,1,4,19.0,3,1,0.0,0,4,0,1,1,0,7.9,0.0,35.2,27.5,0.0,253.05,0.0,1087.55,840.0,0.0,1,0,0,1,0,0,0,0,1,2.066863,3.208825,3.561046,3.314186,3.594569,2.944439,2,0
1,21,39,1,7,25.0,2,1,0.0,0,4,1,0,1,1,8.5,27.0,0.0,20.0,31.25,175.3,582.0,0.0,440.0,646.9,0,0,0,0,1,1,1,1,0,2.140066,3.295837,3.5723445,2.995732,3.442019,3.218876,3,0
1,71,46,0,27,119.0,5,7,0.0,1,1,0,1,1,1,42.85,0.0,70.05,15.0,111.95,3080.85,0.0,5028.65,1020.0,7856.85,1,1,1,1,0,0,1,1,1,3.757706,3.208825,4.249209,2.70805,4.718052,4.779123,4,0
3,11,48,1,5,323.0,4,25,0.0,0,4,1,0,1,1,5.25,30.0,0.0,21.75,25.75,48.5,293.85,0.0,205.0,223.25,0,0,0,1,1,1,1,1,0,1.658228,3.401197,3.5723445,3.079614,3.248435,5.777652,3,1
1,24,30,1,7,45.0,1,11,0.0,1,2,0,0,0,0,6.0,0.0,0.0,0.0,0.0,134.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1.791759,3.208825,3.5723445,2.847812,3.594569,3.806662,1,0
1,65,59,1,27,197.0,4,26,0.0,0,2,0,1,1,0,45.4,0.0,25.75,46.75,0.0,2973.55,0.0,1699.85,3065.0,0.0,1,0,1,0,0,0,0,0,1,3.815512,3.208825,3.248435,3.844814,3.594569,5.283204,2,0
1,16,34,1,13,56.0,3,10,0.0,1,3,0,0,0,0,9.35,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.235376,3.208825,3.5723445,2.847812,3.594569,4.025352,1,1
3,37,51,1,26,24.0,4,4,0.0,0,2,0,0,1,0,8.2,0.0,0.0,13.75,0.0,288.4,0.0,0.0,480.0,0.0,1,0,0,0,0,0,0,0,1,2.104134,3.208825,3.5723445,2.621039,3.594569,3.178054,2,0
1,5,30,0,4,25.0,3,6,0.0,0,1,1,1,0,0,2.4,14.75,27.5,0.0,0.0,25.45,72.45,147.4,0.0,0.0,0,0,0,0,1,1,1,0,0,0.875469,2.691243,3.314186,2.847812,3.594569,3.218876,3,1
1,3,55,1,9,26.0,5,0,0.0,1,2,0,1,0,0,6.4,0.0,31.2,0.0,0.0,22.4,0.0,49.55,0.0,0.0,1,1,0,1,0,0,0,0,1,1.856298,3.208825,3.440418,2.847812,3.594569,3.258097,2,1
1,5,32,0,6,33.0,4,3,0.0,0,2,0,1,0,0,3.2,0.0,21.6,0.0,0.0,24.55,0.0,98.4,0.0,0.0,0,0,0,1,0,0,0,0,1,1.163151,3.208825,3.072693,2.847812,3.594569,3.496508,1,1
1,60,44,1,4,150.0,2,24,0.0,0,2,1,0,1,1,20.0,63.5,0.0,15.0,36.8,1207.3,3907.8,0.0,870.0,2163.75,1,1,1,0,1,1,1,1,1,2.995732,4.15104,3.5723445,2.70805,3.605498,5.010635,4,0
2,19,37,1,4,99.0,2,15,0.0,1,3,0,0,0,0,8.0,0.0,0.0,0.0,0.0,142.05,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1,2.079442,3.208825,3.5723445,2.847812,3.594569,4.59512,2,1
3,54,40,0,19,50.0,4,12,0.0,1,2,0,0,1,1,22.8,0.0,0.0,5.0,33.05,1266.1,0.0,0.0,310.0,1746.9,1,1,0,1,1,1,1,1,1,3.126761,3.208825,3.5723445,1.609438,3.498022,3.912023,4,0
2,25,41,0,3,81.0,3,20,0.0,1,4,0,0,1,0,7.4,0.0,0.0,11.0,0.0,193.65,0.0,0.0,290.0,0.0,0,0,0,0,0,1,1,1,0,2.00148,3.208825,3.5723445,2.397895,3.594569,4.394449,3,0
2,1,36,0,6,21.0,1,1,0.0,0,2,0,1,0,0,1.35,0.0,22.6,0.0,0.0,1.35,0.0,22.6,0.0,0.0,1,0,0,0,1,0,0,0,1,0.300105,3.208825,3.11795,2.847812,3.594569,3.044522,2,1
3,54,68,0,7,273.0,3,27,0.0,1,1,0,0,1,0,18.35,0.0,0.0,6.0,0.0,1003.2,0.0,0.0,325.0,0.0,0,0,0,1,0,0,0,0,1,2.90963,3.208825,3.5723445,1.791759,3.594569,5.609472,1,0
1,14,31,1,9,39.0,3,4,0.0,1,7,0,0,0,0,4.4,0.0,0.0,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.481605,3.208825,3.5723445,2.847812,3.594569,3.663562,1,0
3,14,28,1,7,17.0,2,3,0.0,0,4,0,1,0,0,5.8,0.0,20.85,0.0,0.0,86.75,0.0,288.05,0.0,0.0,0,0,0,0,0,0,0,0,1,1.757858,3.208825,3.037354,2.847812,3.594569,2.833213,1,1
2,10,45,1,8,115.0,3,17,0.0,1,4,0,1,0,0,5.7,0.0,28.05,0.0,0.0,52.95,0.0,238.9,0.0,0.0,1,0,0,1,0,0,0,0,1,1.740466,3.208825,3.333989,2.847812,3.594569,4.744932,2,1
1,7,23,0,3,27.0,2,1,0.0,1,3,1,0,1,0,3.65,9.5,0.0,7.0,0.0,21.0,76.05,0.0,55.0,0.0,0,0,0,0,0,1,1,0,0,1.294727,2.251292,3.5723445,1.94591,3.594569,3.295837,1,0
2,33,45,0,24,35.0,1,6,0.0,0,1,1,0,1,0,5.65,24.0,0.0,25.5,0.0,205.75,860.95,0.0,780.0,0.0,0,0,1,0,1,1,1,1,0,1.731656,3.178054,3.5723445,3.238678,3.594569,3.555348,3,1
1,3,23,0,2,20.0,2,4,0.0,0,1,0,1,0,0,4.65,0.0,30.0,0.0,0.0,11.2,0.0,68.8,0.0,0.0,0,1,0,1,0,0,0,1,1,1.536867,3.208825,3.401197,2.847812,3.594569,2.995732,1,0
2,56,58,1,3,92.0,1,25,0.0,0,3,0,0,1,0,8.25,0.0,0.0,19.75,0.0,476.7,0.0,0.0,1075.0,0.0,0,0,0,0,0,0,0,1,0,2.110213,3.208825,3.5723445,2.983153,3.594569,4.521789,1,0
2,54,56,0,8,207.0,2,35,0.0,1,1,1,0,1,0,9.0,25.25,0.0,9.0,0.0,464.65,1352.25,0.0,455.0,0.0,0,0,0,0,1,1,1,1,0,2.197225,3.228826,3.5723445,2.197225,3.594569,5.332719,3,0
1,72,55,1,28,40.0,1,11,0.0,0,5,0,0,1,0,34.25,0.0,0.0,35.75,0.0,2472.65,0.0,0.0,2770.0,0.0,1,0,0,0,0,0,0,0,0,3.533687,3.208825,3.5723445,3.57655,3.594569,3.688879,2,0
1,18,29,0,4,40.0,2,1,0.0,0,1,0,1,0,0,9.5,0.0,27.35,0.0,0.0,196.2,0.0,401.65,0.0,0.0,0,0,0,1,1,1,1,0,0,2.251292,3.208825,3.308717,2.847812,3.594569,3.688879,3,0
3,25,29,0,9,55.0,4,1,0.0,0,1,1,0,0,0,5.25,24.75,0.0,0.0,0.0,147.95,612.45,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1.658228,3.208825,3.5723445,2.847812,3.594569,4.007333,1,1
1,42,62,0,26,26.0,1,35,1.0,1,1,0,0,1,0,8.75,0.0,0.0,27.0,0.0,337.75,0.0,0.0,1070.0,0.0,0,0,0,0,0,0,0,0,1,2.169054,3.208825,3.5723445,3.295837,3.594569,3.258097,1,0
3,4,37,0,2,41.0,2,8,0.0,0,1,1,1,1,0,2.8,13.5,29.9,16.5,0.0,5.3,45.75,83.55,60.0,0.0,0,0,1,1,0,1,0,0,0,1.029619,2.60269,3.397858,2.80336,3.594569,3.713572,1,0
2,12,50,1,16,203.0,4,25,0.0,0,2,1,0,1,1,4.95,22.0,0.0,11.25,28.3,71.5,284.7,0.0,120.0,315.7,0,0,1,0,0,1,0,0,1,1.599388,3.091042,3.5723445,2.420368,3.342862,5.313206,1,1
2,53,64,1,17,380.0,2,36,0.0,1,2,1,0,1,0,12.85,40.25,0.0,15.0,0.0,687.9,2104.3,0.0,825.0,0.0,0,0,0,0,1,1,1,1,0,2.553344,3.69511,3.5723445,2.70805,3.594569,5.940171,3,0
2,13,38,1,8,104.0,4,6,0.0,0,7,1,0,1,1,10.25,21.5,0.0,25.75,58.85,160.4,274.0,0.0,325.0,723.35,0,1,1,1,1,1,1,1,1,2.327278,3.068053,3.5723445,3.248435,4.074992,4.644391,4,1
3,18,31,1,12,24.0,3,4,0.0,0,4,0,0,0,0,12.15,0.0,0.0,0.0,0.0,202.2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,2.497329,3.208825,3.5723445,2.847812,3.594569,3.178054,2,0
3,67,42,1,20,81.0,3,20,0.0,1,5,1,0,1,1,24.4,41.25,0.0,9.5,36.7,1701.0,2799.45,0.0,615.0,2481.65,1,1,1,0,1,1,1,1,0,3.194583,3.719651,3.5723445,2.251292,3.602777,4.394449,4,0
2,6,24,0,2,17.0,1,1,0.0,0,1,1,0,1,0,3.25,21.0,0.0,15.25,0.0,29.25,132.2,0.0,45.0,0.0,0,0,0,0,1,1,0,1,0,1.178655,3.044522,3.5723445,2.72458,3.594569,2.833213,3,0
1,25,46,0,13,45.0,1,12,0.0,1,1,1,0,0,0,5.4,16.0,0.0,0.0,0.0,155.0,408.05,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,1.686399,2.772589,3.5723445,2.847812,3.594569,3.806662,3,0
2,15,39,0,19,32.0,2,2,0.0,0,1,0,1,0,0,3.45,0.0,31.85,0.0,0.0,44.45,0.0,462.75,0.0,0.0,1,1,0,0,0,0,0,0,1,1.238374,3.208825,3.461037,2.847812,3.594569,3.465736,2,1
3,32,35,0,12,57.0,4,5,0.0,0,1,1,1,0,0,8.6,11.0,30.05,0.0,0.0,259.3,335.15,975.8,0.0,0.0,1,0,0,0,0,0,0,0,0,2.151762,2.397895,3.402863,2.847812,3.594569,4.043051,2,0
2,22,39,0,0,63.0,4,9,0.0,0,1,0,1,0,0,6.2,0.0,21.35,0.0,0.0,121.7,0.0,425.25,0.0,0.0,1,0,0,1,0,0,0,0,1,1.824549,3.208825,3.061052,2.847812,3.594569,4.143135,2,1
2,8,22,0,3,25.0,4,0,0.0,0,1,1,0,1,1,8.0,32.25,0.0,18.25,19.45,61.55,264.0,0.0,155.0,153.7,0,1,0,0,1,1,1,1,0,2.079442,3.473518,3.5723445,2.904165,2.967847,3.218876,3,0
1,3,31,1,4,22.0,1,1,0.0,0,2,0,1,0,0,3.4,0.0,22.7,0.0,0.0,7.6,0.0,35.45,0.0,0.0,0,0,0,1,0,1,0,0,1,1.223775,3.208825,3.122365,2.847812,3.594569,3.091042,1,1
2,32,54,0,6,155.0,2,20,0.0,0,1,0,0,0,0,16.35,0.0,0.0,0.0,0.0,528.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.794228,3.208825,3.5723445,2.847812,3.594569,5.043425,1,0
1,49,54,0,24,30.0,2,5,0.0,0,1,0,0,1,0,15.5,0.0,0.0,14.25,0.0,754.8,0.0,0.0,625.0,0.0,1,0,0,0,0,0,1,0,0,2.74084,3.208825,3.5723445,2.656757,3.594569,3.401197,2,0
2,2,28,0,7,46.0,3,0,0.0,1,1,0,0,0,1,3.45,0.0,0.0,0.0,15.1,6.55,0.0,0.0,0.0,10.45,1,0,1,0,1,1,0,1,1,1.238374,3.208825,3.5723445,2.847812,2.714695,3.828641,4,0
1,39,47,0,1,68.0,4,10,0.0,1,2,0,0,0,0,8.3,0.0,0.0,0.0,0.0,308.55,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,2.116256,3.208825,3.5723445,2.847812,3.594569,4.219508,2,1
1,42,33,0,2,67.0,2,5,0.0,0,2,0,0,1,0,6.7,0.0,0.0,25.25,0.0,270.2,0.0,0.0,1075.0,0.0,1,0,0,0,0,0,0,1,0,1.902108,3.208825,3.5723445,3.228826,3.594569,4.204693,2,0
1,28,36,0,3,69.0,3,2,0.0,0,1,1,1,1,1,6.05,25.25,41.55,31.75,36.6,153.05,697.05,1117.15,835.0,1020.95,1,1,1,0,1,1,1,1,1,1.800058,3.228826,3.726898,3.457893,3.600048,4.234107,4,0
2,41,46,1,14,47.0,2,11,0.0,0,5,1,1,1,1,6.3,41.25,55.8,20.0,50.95,279.7,1665.0,2197.6,830.0,1956.7,1,1,1,0,1,1,1,1,0,1.84055,3.719651,4.021774,2.995732,3.930845,3.850148,4,0
3,67,50,1,31,83.0,2,12,0.0,0,2,0,1,1,0,29.45,0.0,22.65,19.0,0.0,1921.55,0.0,1515.4,1240.0,0.0,1,0,0,0,0,0,0,0,1,3.382694,3.208825,3.12016,2.944439,3.594569,4.418841,2,0
1,38,40,0,15,34.0,2,11,0.0,1,1,0,1,1,0,4.25,0.0,19.8,7.0,0.0,157.6,0.0,779.65,275.0,0.0,1,0,0,1,0,0,0,0,0,1.446919,3.208825,2.985682,1.94591,3.594569,3.526361,2,0
2,18,38,0,8,45.0,2,2,0.0,1,4,1,1,1,1,2.7,31.5,36.25,15.0,23.4,45.6,609.2,654.75,270.0,422.5,0,1,0,1,1,1,1,1,1,0.993252,3.449988,3.590439,2.70805,3.152736,3.806662,4,1
2,6,42,1,17,29.0,2,2,0.0,1,2,1,0,1,1,4.3,25.75,0.0,29.0,31.9,13.4,159.15,0.0,165.0,162.0,0,1,1,0,1,1,1,1,0,1.458615,3.248435,3.5723445,3.367296,3.462606,3.367296,4,0
2,4,36,0,0,21.0,2,1,0.0,1,3,0,0,0,0,3.3,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1.193922,3.208825,3.5723445,2.847812,3.594569,3.044522,1,0
1,13,23,1,3,30.0,3,0,0.0,1,4,1,1,0,0,5.15,24.25,28.85,0.0,0.0,53.5,294.55,294.35,0.0,0.0,1,1,1,1,1,0,1,1,0,1.638997,3.188417,3.36211,2.847812,3.594569,3.401197,4,0
1,20,35,0,0,78.0,4,7,0.0,0,1,0,1,0,1,5.5,0.0,46.1,0.0,35.25,97.15,0.0,825.45,0.0,701.05,1,1,1,1,0,1,1,0,1,1.704748,3.208825,3.830813,2.847812,3.562466,4.356709,4,1
1,34,49,1,27,61.0,3,15,0.0,1,2,1,0,0,0,12.65,34.25,0.0,0.0,0.0,414.9,1119.35,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,2.537657,3.533687,3.5723445,2.847812,3.594569,4.110874,3,0
1,46,29,1,4,90.0,5,3,0.0,0,4,1,0,1,1,16.85,40.5,0.0,34.5,39.8,736.45,1817.75,0.0,1480.0,1783.15,0,1,1,1,1,1,1,1,0,2.824351,3.701302,3.5723445,3.540959,3.683867,4.49981,4,0
1,48,41,0,21,43.0,2,7,0.0,0,1,0,0,1,0,19.5,0.0,0.0,11.75,0.0,887.7,0.0,0.0,530.0,0.0,1,0,0,0,0,0,0,0,0,2.970414,3.208825,3.5723445,2.463853,3.594569,3.7612,2,0
3,69,61,1,12,301.0,2,37,0.0,0,2,1,1,1,1,26.05,36.75,41.85,16.25,38.45,1738.15,2589.3,2768.85,1110.0,2590.2,1,1,0,0,1,1,1,1,0,3.260018,3.604138,3.734092,2.788093,3.649359,5.70711,3,0
1,32,34,1,7,32.0,2,15,0.0,0,4,0,0,0,0,9.25,0.0,0.0,0.0,0.0,285.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,2.224624,3.208825,3.5723445,2.847812,3.594569,3.465736,1,0
1,29,29,0,9,41.0,2,9,0.0,0,2,1,1,0,0,4.75,23.0,37.45,0.0,0.0,112.0,626.6,1010.1,0.0,0.0,1,0,0,0,0,0,1,1,1,1.558145,3.135494,3.623007,2.847812,3.594569,3.713572,2,0
3,55,52,0,22,127.0,1,28,0.0,1,3,0,0,1,0,7.05,0.0,0.0,20.25,0.0,400.55,0.0,0.0,1150.0,0.0,1,1,0,0,0,0,0,0,1,1.953028,3.208825,3.5723445,3.008155,3.594569,4.844187,2,0
3,72,60,1,36,271.0,1,43,0.0,1,2,0,0,1,0,21.7,0.0,0.0,52.25,0.0,1580.4,0.0,0.0,3665.0,0.0,1,0,0,0,1,1,1,1,0,3.077312,3.208825,3.5723445,3.95604,3.594569,5.602119,3,0
3,29,26,0,1,32.0,3,2,0.0,1,1,0,0,1,0,3.4,0.0,0.0,15.75,0.0,111.5,0.0,0.0,440.0,0.0,0,1,0,0,0,0,0,1,0,1.223775,3.208825,3.5723445,2.75684,3.594569,3.465736,1,1
2,50,25,1,1,36.0,4,2,0.0,1,5,0,1,1,1,13.05,0.0,40.6,10.25,40.85,682.2,0.0,1928.2,545.0,1964.2,1,1,1,0,1,1,1,1,1,2.568788,3.208825,3.703768,2.327278,3.709907,3.583519,4,0
3,35,50,1,11,293.0,3,21,0.0,0,2,0,1,0,0,12.25,0.0,23.9,0.0,0.0,416.4,0.0,793.4,0.0,0.0,0,0,0,0,0,0,0,0,1,2.505526,3.208825,3.173878,2.847812,3.594569,5.680173,1,1
3,11,63,0,9,41.0,3,3,0.0,0,1,0,1,0,0,4.15,0.0,29.9,0.0,0.0,46.35,0.0,299.65,0.0,0.0,0,0,0,1,0,0,0,0,1,1.423108,3.208825,3.397858,2.847812,3.594569,3.713572,1,1
1,9,29,0,9,39.0,3,5,0.0,1,1,0,0,0,0,4.2,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.435085,3.208825,3.5723445,2.847812,3.594569,3.663562,1,0
2,51,48,0,27,58.0,1,18,0.0,0,1,1,0,1,0,19.2,25.75,0.0,9.25,0.0,964.85,1320.05,0.0,390.0,0.0,0,0,0,0,1,0,1,1,0,2.95491,3.248435,3.5723445,2.224624,3.594569,4.060443,3,1
1,33,34,1,2,28.0,1,3,0.0,1,3,0,0,0,0,13.4,0.0,0.0,0.0,0.0,438.9,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2.595255,3.208825,3.5723445,2.847812,3.594569,3.332205,2,0
1,25,20,0,0,15.0,2,0,0.0,0,2,1,0,1,0,10.7,23.0,0.0,18.75,0.0,296.75,572.25,0.0,405.0,0.0,0,0,0,0,1,1,1,1,0,2.370244,3.135494,3.5723445,2.931194,3.594569,2.70805,3,0
3,31,34,0,9,105.0,4,7,0.0,1,4,0,0,1,0,6.45,0.0,0.0,5.75,0.0,182.35,0.0,0.0,170.0,0.0,0,0,0,0,0,1,0,1,0,1.86408,3.208825,3.5723445,1.7492,3.594569,4.65396,3,0
2,67,40,1,10,80.0,4,8,0.0,1,2,1,1,1,1,33.05,21.75,53.55,18.75,48.05,2225.15,1391.6,3532.1,1215.0,3185.35,1,1,1,1,1,1,1,1,1,3.498022,3.079614,3.980616,2.931194,3.872242,4.382027,4,0
3,55,45,0,8,36.0,2,9,0.0,0,3,1,0,1,0,25.65,41.75,0.0,11.75,0.0,1423.0,2294.75,0.0,630.0,0.0,1,1,0,0,1,1,1,1,0,3.244544,3.731699,3.5723445,2.463853,3.594569,3.583519,3,0
3,19,50,0,7,112.0,4,3,0.0,1,1,0,1,1,1,7.15,0.0,44.8,14.25,46.55,160.2,0.0,817.25,265.0,893.75,1,1,1,0,1,1,0,1,1,1.967112,3.208825,3.802208,2.656757,3.840527,4.718499,4,0
